time,0,1,10,100,101,102,103,104,105,106,107,108,109,11,110,111,112,113,114,115,116,117,118,119,12,120,121,122,123,124,125,126,127,128,129,13,130,131,132,133,134,135,136,137,138,139,14,140,141,142,143,144,145,146,147,148,149,15,150,151,152,153,154,155,156,157,158,159,16,160,162,163,164,165,166,167,168,169,17,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,19,190,191,192,193,194,195,196,197,198,199,2,20,200,201,202,203,204,205,206,207,208,209,21,210,211,212,213,214,215,216,217,218,219,22,220,221,222,223,224,225,226,227,228,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,255,256,257,258,259,26,260,261,262,263,264,265,266,267,268,269,27,270,271,272,273,274,275,276,277,278,279,28,280,281,282,283,284,285,286,287,288,289,29,290,291,292,293,294,295,296,297,298,299,3,30,300,301,302,304,305,306,307,308,309,31,310,311,312,313,314,315,316,317,318,319,32,320,321,322,323,324,325,326,327,328,329,33,330,331,332,333,334,335,336,337,338,339,34,340,341,342,343,344,345,346,347,348,349,35,350,351,352,353,354,355,356,357,358,359,36,360,361,362,363,364,366,367,369,37,370,371,372,373,374,375,376,377,378,379,38,380,381,382,383,384,385,386,387,388,389,39,390,394,395,396,398,399,4,40,400,401,402,404,405,406,407,408,409,41,410,411,412,413,414,415,416,417,418,419,42,420,421,422,423,424,425,426,427,428,429,43,430,431,432,433,434,435,436,437,438,439,44,440,441,442,443,444,445,446,447,448,449,45,450,451,452,453,454,455,456,457,458,459,46,460,461,462,463,464,465,466,467,468,469,47,470,471,472,473,474,475,476,477,478,479,48,480,481,482,483,484,485,486,487,488,489,49,490,491,492,493,494,495,496,497,498,499,5,50,500,501,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,99
1.000000000000,211.6238690,212.5256252,189.5716570,201.4103209,201.2396011,201.2034170,211.8194512,210.5615614,216.5855613,215.7723732,220.7673608,221.1747856,198.2124452,182.3679331,199.9167013,196.7126305,211.3978460,203.7143719,204.1642549,203.7036308,201.5391167,203.9862074,207.3015747,206.9972032,178.6408597,204.6897496,207.6685036,196.7767584,204.3555960,200.6777908,224.1886191,220.0322294,187.8742622,186.7437001,202.5305102,188.2839532,202.9977248,202.7739010,216.8043087,216.2770186,213.6980887,217.3431095,217.0148201,208.2407307,199.2733559,200.6024146,192.4047292,199.9158052,182.5667680,210.0718036,212.5129520,210.0704875,210.7217323,209.8094384,206.5574711,206.0374567,181.0716933,184.8599816,184.8161161,192.2774167,195.3577575,197.8490690,201.0767050,158.1964977,174.9198789,180.1911032,178.6291158,202.9572516,182.0512313,208.0432844,192.5717902,192.3794907,180.5445513,193.1429549,197.8919643,194.6211859,189.7363243,191.5888453,184.1058003,191.8973549,191.4174668,190.9991879,191.2232219,193.3062022,190.7499849,182.8325920,185.0974361,188.1457580,204.3711512,205.5995259,202.5689065,204.3840465,202.4837635,203.5295449,204.9365422,204.1611746,204.6632636,161.9262502,161.7214135,209.8060529,182.3942445,185.2308813,186.3795306,187.3930763,188.0358625,184.6037377,180.3722396,180.5391087,178.2984480,179.8744627,202.1388462,190.8784699,179.5303740,180.8529769,191.9551095,198.2948225,179.6806553,177.0320314,175.7712961,180.3425968,173.4971700,178.0988720,191.2086683,183.8409731,184.0908720,184.3236355,194.2145620,178.1627705,190.9165023,190.5352506,190.1264211,189.4712903,189.8628285,201.9610336,190.2039176,189.8701103,189.1512624,190.9280105,190.8795966,188.0101663,187.2697060,187.4686559,186.1478802,185.9715885,205.6031960,186.0728150,186.5126865,185.1774982,182.8804230,183.9888422,183.5420967,183.0450927,183.0450927,183.9888422,184.5077140,205.7919390,196.0422358,185.2766832,186.9234946,171.8631501,216.2265812,208.8081337,203.1169467,208.7767361,194.3470964,213.8827038,194.3525352,212.4870398,211.8071850,212.9039867,212.5543513,212.7705963,212.1550268,210.1691799,162.9185332,185.7004262,182.0553857,189.4978791,197.4983532,186.5684747,186.8814633,213.3126411,200.3907681,207.9966652,213.6125483,205.4292745,201.3931828,211.5784314,189.0892656,211.9114998,214.3659473,217.9805982,215.1040048,212.8019600,217.8149515,218.7349216,210.9073026,213.1248810,211.1490471,179.9177743,216.3864097,212.3712765,207.6558799,209.0153858,210.7263628,206.0161880,178.4108529,176.8085467,169.2264494,179.4874199,201.0508533,169.0825040,193.5664366,194.3330254,199.4405340,206.3110108,205.9422972,208.8382557,211.8292720,204.2834210,201.2171199,203.7421102,191.9766467,204.5909649,212.4763566,182.6700133,178.6059228,176.8927058,179.6381642,182.2666246,177.3354677,171.8574909,178.6162867,181.9094958,195.7694636,191.6473867,192.2213567,196.4201680,199.0780408,191.8140274,188.9822770,198.4537375,193.3144783,200.1409554,191.7609069,185.6905675,185.8139846,181.3112797,201.5410909,200.4978799,187.1343488,190.9496352,188.8867769,197.4718567,198.5582165,191.6755875,185.9841235,191.8954556,195.1297343,196.5909119,195.2704392,201.7795081,203.2367245,200.7995505,181.0428498,208.8572757,184.6431656,184.7241582,191.4779756,191.1398908,184.7947444,190.2109775,178.6299447,180.4027783,209.8754961,207.6215583,195.0960285,166.7849708,171.3326843,175.2064709,185.9402874,154.1204868,194.8873890,191.9210863,185.4895673,185.4415748,183.1156356,191.0832390,201.0199909,204.5845979,205.9840804,197.6368662,199.6223751,198.5864503,196.9709586,192.3789544,201.8951475,210.2169181,162.8608994,179.9137396,194.8739796,187.0975345,201.4202107,200.4832843,196.7981929,192.6145582,190.2109775,204.1854461,189.8092961,185.6099758,187.1143144,193.7398182,204.4363315,197.8355847,185.7353964,181.9290104,178.8609595,183.3765897,202.9226658,181.0737199,184.2709234,161.5984349,180.8865517,184.7860587,182.1279279,202.6784971,204.0142061,186.4195493,179.2858786,180.1005062,201.7400013,201.4614533,167.7415272,183.8692027,178.0197857,172.2032185,192.6720996,179.3204782,181.8046381,188.2406448,190.4160744,191.4646686,192.9124266,194.7657157,185.4493846,185.5957704,184.7426401,197.6900226,199.1877962,199.1877962,197.0687438,188.6420186,184.2646391,190.5930448,196.6168536,192.7843636,190.0339701,187.5210750,198.3769296,183.7347418,189.3447320,201.0442126,186.1519402,185.0132253,188.9187762,211.5507952,204.8930505,196.6999674,194.1523465,173.6009470,199.0047267,198.1277884,198.2198966,196.8849356,201.2153078,204.3261973,203.9213913,204.4591473,204.3132894,204.3926740,178.9011786,204.5513403,204.1096667,206.5703746,205.5723646,205.5723646,207.0172638,207.3251965,206.5325281,204.8106439,206.4710832,178.8866874,208.0295124,208.5920003,203.5119775,203.4694622,203.8169007,202.0659815,203.3625918,204.1822228,201.8465335,202.0786941,178.6132934,200.1679843,199.5617275,198.7619926,191.7481423,190.4120734,187.1132476,181.1689365,186.9209340,192.4778124,193.8158605,210.2426454,188.5899891,194.3425648,200.1060336,194.1538681,206.9946783,204.1684688,205.3397492,202.0610851,201.1532367,200.4619259,178.1774043,180.9588068,192.4675100,209.6317857,208.4488653,191.3160492,184.3294611,184.8201390,185.0838133,185.8341015,201.5139865,205.3115303,192.9887534,190.5382672,197.1803681,203.8727579,203.5766221,206.7684043,207.8053201,212.5391802,206.0432351,200.7499186,207.5440956,201.6491182,210.0280514,207.0610599,208.9501477,208.9501477,202.6563804,202.6563804,206.9493595,208.3988024,199.9633661,204.4944768,211.9720405,193.5001046,210.2021201,210.1612543,213.0296045,214.8524198,218.5872189,212.4803805,212.2286742,205.0227163,223.2187999,225.3841513,217.6708224,216.5592417,192.2772910,189.1583449,220.2939547,221.8774057,223.1081491,195.1199835,213.8390716,201.5098964,202.5340415,213.9901098,218.7478784,209.3886626,207.1534934,194.4507947,195.3417039,192.8256126,205.0906273,203.9168796,202.9089238,206.1278961
