#rno k i j rlen rwid rgrd rtp rbth rhk man ncon ustrf ndv line_id
1432 1 107 99 275.0673 23.145040009855958 0.0003239225944565 198.9339440959812 1 1.0 0.0370000004768371 2 1.0 0 14784507
1433 1 108 98 193.02852 23.153732995524592 0.0003585881536034 198.84484358534615 1 1.0 0.0370000004768371 2 1.0 0 14784507
1434 1 109 98 170.61163 23.16048614226259 0.0004249488676409 198.77562584524108 1 1.0 0.0370000004768371 2 1.0 0 14784507
1435 1 110 99 210.27911 23.167559637859966 0.0003381240911571 198.70312462486356 1 1.0 0.0370000004768371 2 1.0 0 14784507
1436 1 111 99 163.2519 23.17449646741811 0.0004778554773436 198.6320241906309 1 1.0 0.0370000004768371 2 1.0 0 14784507
1437 1 112 98 246.58322 23.182107500385538 0.0003571715756305 198.55401337251757 1 1.0 0.0370000004768371 2 1.0 0 14784507
1438 1 113 97 216.11238 23.190700191144774 0.0001941336152605 198.46594085479336 1 1.0 0.0370000004768371 2 1.0 0 14784507
1439 1 746 312 213.9569 43.72315757372469 0.0003238153602867 189.7453851307212 1 1.0 0.0370000004768371 2 1.0 0 13438193
1440 1 746 311 132.94261 43.72727935393889 0.0003018198976511 189.6761026020304 1 1.0 0.0370000004768371 2 1.0 0 13438193
1441 1 727 341 204.08173 21.4127061844956 0.0004211283173653 189.9174579848704 1 1.0 0.0370000004768371 3 1.0 0 13437887
1442 1 727 340 122.43205 21.41860462082382 0.0005556283614305 189.8315133909637 1 1.0 0.0370000004768371 2 1.0 0 13437887
1443 1 728 340 136.00958 21.42327334125052 0.000663114409692 189.76348667018416 1 1.0 0.0370000004768371 2 1.0 0 13437887
1444 1 728 339 206.63269 21.42946313680533 0.0005270017478688 189.6732967561593 1 1.0 0.0370000004768371 2 1.0 0 13437887
1445 1 729 338 207.07542 21.436936729369663 0.0005177512489281 189.564400967136 1 1.0 0.0370000004768371 2 1.0 0 13437887
1446 1 729 337 200.24178 21.444294869369877 0.0003102971321589 189.45718740763704 1 1.0 0.0370000004768371 2 1.0 0 13437887
1447 1 114 96 173.19786 23.266236059193613 0.0001 198.42398617697089 1 1.0 0.0370000004768371 2 1.0 0 14784511
1448 1 115 96 307.89023 23.273840657469044 0.0001502753588943 198.4217126176169 1 1.0 0.0370000004768371 2 1.0 0 14784511
1449 1 747 310 147.7925 43.74531654607132 0.000164782352271 189.6359778765753 1 1.0 0.0370000004768371 2 1.0 0 13438201
1450 1 746 309 117.37672 43.74799446242164 0.0001941498974595 189.6116242814813 1 1.0 0.0370000004768371 2 1.0 0 13438201
1451 1 747 308 130.7532 43.75050030075187 0.0002346970350495 189.58883560398664 1 1.0 0.0370000004768371 2 1.0 0 13438201
1452 1 747 307 203.3803 43.753874679830645 0.0001836327403606 189.55814821460348 1 1.0 0.0370000004768371 2 1.0 0 13438201
1453 1 747 306 203.26799 43.75798137921915 0.0001838124333258 189.520800933734 1 1.0 0.0370000004768371 2 1.0 0 13438201
1454 1 747 305 203.5535 43.76208982729944 0.0001935728177494 189.48343774985423 1 1.0 0.0370000004768371 2 1.0 0 13438201
1455 1 747 304 225.47198 43.76642250981168 0.0001844389542862 189.44403532581632 1 1.0 0.0370000004768371 2 1.0 0 13438201
1456 1 748 303 227.32704 43.77099527778076 0.0001422556238437 189.4024495087073 1 1.0 0.0370000004768371 2 1.0 0 13438201
1457 1 749 302 124.78484 43.77455121815779 0.0002441149767564 189.37011095858423 1 1.0 0.0370000004768371 2 1.0 0 13438201
1458 1 748 302 206.89287 43.777900796879294 0.0001866858306048 189.33964910942717 1 1.0 0.0370000004768371 2 1.0 0 13438201
1459 1 748 301 213.65636 43.78214788040521 0.0003246670865168 189.3010251425105 1 1.0 0.0370000004768371 2 1.0 0 13438201
1460 1 729 336 186.60786 21.451199675688247 0.0001048469288939 189.39505295895705 1 1.0 0.0370000004768371 2 1.0 0 13436775
1461 1 729 335 200.68646 21.45802261596705 0.0001012432902674 189.3754876974693 1 1.0 0.0370000004768371 2 1.0 0 13436775
1462 1 729 334 201.51143 21.46510811171154 0.0001008329575881 189.3551695397036 1 1.0 0.0370000004768371 2 1.0 0 13436775
1463 1 729 333 200.70293 21.472193898849504 0.0001010356370536 189.33485054634653 1 1.0 0.0370000004768371 2 1.0 0 13436775
1464 1 729 332 200.70293 21.47926544211536 0.0001010356370536 189.31457239829533 1 1.0 0.0370000004768371 2 1.0 0 13436775
1465 1 729 331 200.70293 21.486336985381204 0.000101035606328 189.29429425024415 1 1.0 0.0370000004768371 2 1.0 0 13436775
1466 1 729 330 200.70293 21.493408526496548 0.0001 189.2740161083597 1 1.0 0.0370000004768371 2 1.0 0 13436775
1467 1 729 329 128.1761 21.49920237067061 0.0001295600194943 189.25740185238607 1 1.0 0.0370000004768371 2 1.0 0 13436775
1468 1 730 328 200.54974 21.504993509508942 0.0001012969660284 189.2407953541532 1 1.0 0.0370000004768371 2 1.0 0 13436775
1469 1 730 327 201.58711 21.51207793215127 0.0001021501389412 189.2204802735834 1 1.0 0.0370000004768371 2 1.0 0 13436775
1470 1 730 326 206.0345 21.519258976998493 0.0001026995508257 189.19988812204025 1 1.0 0.0370000004768371 2 1.0 0 13436775
1471 1 730 325 212.82108 21.52663792425007 0.0001 189.1787284714231 1 1.0 0.0370000004768371 2 1.0 0 13436775
1472 1 730 324 130.70226 21.532689755947665 0.0001340620143966 189.16137441806717 1 1.0 0.0370000004768371 2 1.0 0 13436775
1473 1 731 323 216.14963 21.538800227624847 0.0001 189.14385221044228 1 1.0 0.0370000004768371 2 1.0 0 13436775
1474 1 731 322 183.8716 21.545847373407625 0.0001113521105151 189.12364402389105 1 1.0 0.0370000004768371 2 1.0 0 13436775
1475 1 732 321 221.4212 21.552987386612973 0.0001 189.103169533469 1 1.0 0.0370000004768371 2 1.0 0 13436775
1476 1 732 320 208.7516 21.5605657244186 0.0001 189.0814381164039 1 1.0 0.0370000004768371 2 1.0 0 13436775
1477 1 732 319 144.03975 21.566780831083573 0.000103554758649 189.0636158605867 1 1.0 0.0370000004768371 2 1.0 0 13436775
1478 1 733 319 151.22266 21.57198244759224 0.0001164807990731 189.04869985912808 1 1.0 0.0370000004768371 2 1.0 0 13436775
1479 1 733 318 197.45667 21.578125116635363 0.0001071904038706 189.0310853232901 1 1.0 0.0370000004768371 2 1.0 0 13436775
1480 1 734 317 221.5134 21.58550608966297 0.0001 189.00991986361765 1 1.0 0.0370000004768371 2 1.0 0 13436775
1481 1 734 316 200.06554 21.59293302329069 0.0001 188.98862260868933 1 1.0 0.0370000004768371 2 1.0 0 13436775
1482 1 734 315 144.83284 21.599009078280424 0.0001322155987568 188.97119909333816 1 1.0 0.0370000004768371 2 1.0 0 13436775
1483 1 727 318 106.87376 6.174913026037616 0.0001 188.96388244628903 1 0.2 0.0370000004768371 1 1.0 0 13436769
1484 1 728 317 201.35675 6.198477831235426 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1485 1 728 316 225.17929 6.231087317563564 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1486 1 729 315 202.15788 6.263758062465812 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1487 1 730 315 201.06845 6.294585469305755 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1488 1 731 315 201.13173 6.32533442709421 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1489 1 732 315 159.48315 6.352904126480922 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1490 1 733 316 149.7065 6.376542264766693 0.0001 188.96388244628903 1 0.2 0.0370000004768371 2 1.0 0 13436769
1491 1 659 279 220.01999 5.854662312288188 0.0004664201087018 207.79973109272092 1 0.2 0.0370000004768371 1 1.0 0 13436205
1492 1 659 278 107.148796 5.875244598350736 0.0006887317328078 207.69710934552865 1 0.2 0.0370000004768371 2 1.0 0 13436205
1493 1 660 278 128.12303 5.890045616610012 0.0008343633508676 207.6233125695351 1 0.2 0.0370000004768371 2 1.0 0 13436205
1494 1 660 277 212.68904 5.911486201637485 0.0005588524256627 207.51641140755248 1 0.2 0.0370000004768371 2 1.0 0 13436205
1495 1 661 276 166.25467 5.935325664126143 0.0007315789676289 207.3975496210008 1 0.2 0.0370000004768371 2 1.0 0 13436205
1496 1 662 276 221.50935 5.959720015097667 0.000487264104169 207.2759212017517 1 0.2 0.0370000004768371 2 1.0 0 13436205
1497 1 663 275 122.59385 5.98136766193542 0.0008266965287557 207.16798764498637 1 0.2 0.0370000004768371 2 1.0 0 13436205
1498 1 664 275 200.51408 6.001694461308776 0.0006274797827787 207.0666397354207 1 0.2 0.0370000004768371 2 1.0 0 13436205
1499 1 665 275 200.60857 6.02692920077877 0.0006282935650039 206.94082120163463 1 0.2 0.0370000004768371 2 1.0 0 13436205
1500 1 666 275 201.22357 6.0522085733845925 0.0006268048535859 206.81478013035365 1 0.2 0.0370000004768371 2 1.0 0 13436205
1501 1 667 275 200.8853 6.077505363050301 0.0006260801036643 206.6886522189077 1 0.2 0.0370000004768371 2 1.0 0 13436205
1502 1 668 275 200.08318 6.1027304263759135 0.0007156788483867 206.56288192965775 1 0.2 0.0370000004768371 2 1.0 0 13436205
1503 1 669 275 256.43875 6.131450328744521 0.0005168509251499 206.41968663292045 1 0.2 0.0370000004768371 2 1.0 0 13436205
1504 1 670 274 166.11423 6.158033277664968 0.0006991661552811 206.28714602710767 1 0.2 0.0370000004768371 2 1.0 0 13436205
1505 1 671 274 204.15678 6.181327136161678 0.0006256950616143 206.17100458147243 1 0.2 0.0370000004768371 2 1.0 0 13436205
1506 1 672 274 203.09106 6.2069472319213945 0.000625645889452 206.0432646898925 1 0.2 0.0370000004768371 2 1.0 0 13436205
1507 1 673 274 201.99942 6.232431585198507 0.0006283438579492 205.91620160023297 1 0.2 0.0370000004768371 2 1.0 0 13436205
1508 1 674 274 202.65085 6.257888261630896 0.0005109981885609 205.78927650526236 1 0.2 0.0370000004768371 2 1.0 0 13436205
1509 1 675 274 127.49072 6.278657567981661 0.0008822980509606 205.6857222888254 1 0.2 0.0370000004768371 2 1.0 0 13436205
1510 1 676 273 231.12265 6.301218036170109 0.0005720270498701 205.57323747271025 1 0.2 0.0370000004768371 2 1.0 0 13436205
1511 1 677 273 190.3716 6.32773435792496 0.0006752233861668 205.44102906498875 1 0.2 0.0370000004768371 2 1.0 0 13436205
1512 1 678 272 219.43808 6.353515599886023 0.0004742535314394 205.3124857104366 1 0.2 0.0370000004768371 2 1.0 0 13436205
1513 1 678 271 112.34505 6.374388210597278 0.0009220650609442 205.20841642614303 1 0.2 0.0370000004768371 2 1.0 0 13436205
1514 1 679 271 217.90913 6.395164582069337 0.0004879094707163 205.1048269835369 1 0.2 0.0370000004768371 2 1.0 0 13436205
1515 1 680 271 121.05034 6.4164885925954565 0.0008327100722316 204.9985070533461 1 0.2 0.0370000004768371 2 1.0 0 13436205
1516 1 681 270 200.3089 6.436705467896849 0.0005690590669508 204.89770721702595 1 0.2 0.0370000004768371 2 1.0 0 13436205
1517 1 682 270 163.0958 6.459567340303294 0.0006632978943225 204.7837196219013 1 0.2 0.0370000004768371 2 1.0 0 13436205
1518 1 683 271 181.79666 6.481264634977098 0.0010221472008306 204.6755385247187 1 0.2 0.0370000004768371 2 1.0 0 13436205
1519 1 122 92 209.65614 5.5245410539023005 0.0066252655477848 206.0003932979147 1 0.2 0.0370000004768371 1 1.0 0 14784527
1520 1 121 93 232.91917 5.558955448957483 0.0059271683651664 204.61136567556665 1 0.2 0.0370000004768371 2 1.0 0 14784527
1521 1 120 93 206.9553 5.593159832140059 0.0071209020850132 203.23081451464128 1 0.2 0.0370000004768371 2 1.0 0 14784527
1522 1 119 94 262.6012 5.629672270707515 0.0058199620474794 201.75710603747171 1 0.2 0.0370000004768371 2 1.0 0 14784527
1523 1 118 94 224.35866 5.66753798122131 0.0059435721928126 200.2287770414467 1 0.2 0.0370000004768371 2 1.0 0 14784527
1524 1 117 95 200.52176 5.700576428852342 0.003198322099131 198.8952851615105 1 0.2 0.0370000004768371 2 1.0 0 14784527
1525 1 116 96 278.35577 23.39140439277509 0.0002771850779538 198.3754443030633 1 1.0 0.0370000004768371 2 1.0 0 14784515
1526 1 117 96 200.89601 23.39887738471845 0.0002206925246169 198.2982882361688 1 1.0 0.0370000004768371 2 1.0 0 14784515
1527 1 749 300 200.53827 43.82666255831411 0.0004962408963008 189.2316579556287 1 1.0 0.0370000004768371 2 1.0 0 13438367
1528 1 749 299 200.64322 43.83151329656449 0.0004254913794476 189.1321426652562 1 1.0 0.0370000004768371 2 1.0 0 13438367
1529 1 749 298 143.52136 43.83567463730378 0.0003243186314086 189.0467707052296 1 1.0 0.0370000004768371 2 1.0 0 13438367
1530 1 734 314 200.17325 22.55032356524314 0.0001182338202532 188.95204993268248 1 1.0 0.0370000004768371 3 1.0 0 13436777
1531 1 734 313 200.21086 22.557831751768223 0.0001182869061423 188.9283826848245 1 1.0 0.0370000004768371 2 1.0 0 13436777
1532 1 734 312 200.42813 22.56534472083469 0.0001 188.90470036147636 1 1.0 0.0370000004768371 2 1.0 0 13436777
1533 1 684 271 191.93472 6.842156171798706 0.0010758583840339 204.48971557617188 1 0.2 0.0370000004768371 2 1.0 0 13436219
1534 1 118 96 201.12793 24.110199522910637 0.0001090525264485 198.25395198823796 1 1.0 0.0370000004768371 3 1.0 0 14784535
1535 1 119 96 166.69305 24.116374537611183 0.0001315885613711 198.23201847936613 1 1.0 0.0370000004768371 2 1.0 0 14784535
1536 1 120 97 201.15123 24.122549943733453 0.0001229340072719 198.2100835801735 1 1.0 0.0370000004768371 2 1.0 0 14784535
1537 1 121 97 213.53825 24.129511792935038 0.0001185811324838 198.1853552534193 1 1.0 0.0370000004768371 2 1.0 0 14784535
1538 1 122 97 211.10051 24.136640670595376 0.0001232129963588 198.16003364545696 1 1.0 0.0370000004768371 2 1.0 0 14784535
1539 1 123 98 225.08801 24.143963445458635 0.0001021691123205 198.1340233191309 1 1.0 0.0370000004768371 2 1.0 0 14784535
1540 1 124 98 160.56853 24.15043788035342 0.0001290367791544 198.11102627667984 1 1.0 0.0370000004768371 2 1.0 0 14784535
1541 1 124 99 186.88959 24.15627103941736 0.0002817017092657 198.0903070310936 1 1.0 0.0370000004768371 2 1.0 0 14784535
1542 1 170 84 208.73412 5.496486215709409 0.002479053841878 213.4085741735361 1 0.2 0.0370000004768371 1 1.0 0 14784673
1543 1 171 85 216.19077 5.525106638427759 0.0024767297277917 212.89111106232545 1 0.2 0.0370000004768371 2 1.0 0 14784673
1544 1 172 85 223.50117 5.5547216839525335 0.0023124627881657 212.35566496683265 1 0.2 0.0370000004768371 2 1.0 0 14784673
1545 1 173 85 200.91037 5.583307540631412 0.0026499749821143 211.8388268167032 1 0.2 0.0370000004768371 2 1.0 0 14784673
1546 1 174 86 236.28622 5.612754521597494 0.0020983938490714 211.30641936289223 1 0.2 0.0370000004768371 2 1.0 0 14784673
1547 1 175 87 170.86723 5.640177969429277 0.0023090372460626 210.81059780306396 1 0.2 0.0370000004768371 2 1.0 0 14784673
1548 1 176 87 153.1161 5.661999558553614 0.0025534697953058 210.4160589972971 1 0.2 0.0370000004768371 2 1.0 0 14784673
1549 1 176 88 167.94237 5.683624166576381 0.0020522495809896 210.02508165023653 1 0.2 0.0370000004768371 2 1.0 0 14784673
1550 1 177 88 115.081566 5.702686984315035 0.0035230708879514 209.680421996794 1 0.2 0.0370000004768371 2 1.0 0 14784673
1551 1 177 89 217.85393 5.725111537212 0.0022424627849061 209.2749814823836 1 0.2 0.0370000004768371 2 1.0 0 14784673
1552 1 177 90 183.31146 5.752131658057497 0.0025580784358611 208.78645215716736 1 0.2 0.0370000004768371 2 1.0 0 14784673
1553 1 178 90 201.7553 5.778067486653528 0.0025272697335151 208.31752705814972 1 0.2 0.0370000004768371 2 1.0 0 14784673
1554 1 179 90 216.95073 5.806269050123987 0.0025570090843055 207.80763700802575 1 0.2 0.0370000004768371 2 1.0 0 14784673
1555 1 180 91 238.58916 5.836951500045209 0.0026241921220674 207.25289202217968 1 0.2 0.0370000004768371 2 1.0 0 14784673
1556 1 179 92 275.54797 5.871580741524503 0.0021357665740191 206.62678823569536 1 0.2 0.0370000004768371 2 1.0 0 14784673
1557 1 179 93 207.71503 5.904130491384764 0.002060601162289 206.03828208407168 1 0.2 0.0370000004768371 2 1.0 0 14784673
1558 1 179 94 143.7602 5.927803775216869 0.0029085755306716 205.6102642583084 1 0.2 0.0370000004768371 2 1.0 0 14784673
1559 1 749 297 135.93263 43.869300815606216 0.000174787699389 189.000224053429 1 1.0 0.0370000004768371 2 1.0 0 13438205
1560 1 749 296 159.13902 43.87202508773284 0.0001499481925421 188.97646470133185 1 1.0 0.0370000004768371 2 1.0 0 13438205
1561 1 748 296 137.21494 43.87476119938495 0.0001696862903623 188.952602092496 1 1.0 0.0370000004768371 2 1.0 0 13438205
1562 1 748 295 151.94693 43.87743090905105 0.000263890871332 188.9293185991421 1 1.0 0.0370000004768371 2 1.0 0 13438205
1563 1 735 311 226.94725 22.94747297651584 0.0001 188.89225228681383 1 1.0 0.0370000004768371 2 1.0 0 13436809
1564 1 736 311 115.70055 22.95286301772292 0.0001 188.89134564989632 1 1.0 0.0370000004768371 2 1.0 0 13436809
1565 1 736 310 113.44697 22.956467636381152 0.0001 188.89073933164687 1 1.0 0.0370000004768371 2 1.0 0 13436809
1566 1 737 310 160.95242 22.96078409260648 0.0001 188.89001327809436 1 1.0 0.0370000004768371 2 1.0 0 13436809
1567 1 685 272 201.6601 7.043507105721632 0.0007764172901275 204.28322099535225 1 0.2 0.0370000004768371 2 1.0 0 13437721
1568 1 686 273 204.72826 7.064398680692036 0.0007909885252199 204.12664861069868 1 0.2 0.0370000004768371 2 1.0 0 13437721
1569 1 687 273 215.58585 7.086006154054142 0.0007965687064954 203.96471090923595 1 0.2 0.0370000004768371 2 1.0 0 13437721
1570 1 688 273 230.14182 7.108920079776408 0.000735273401677 203.792981970791 1 0.2 0.0370000004768371 2 1.0 0 13437721
1571 1 689 273 209.0664 7.131498856324138 0.0007747999369117 203.6237648154714 1 0.2 0.0370000004768371 2 1.0 0 13437721
1572 1 690 273 211.36961 7.15311259251464 0.0006572501914325 203.4617801770985 1 0.2 0.0370000004768371 2 1.0 0 13437721
1573 1 691 272 149.20865 7.171649158884171 0.0009310886650211 203.3228574580657 1 0.2 0.0370000004768371 2 1.0 0 13437721
1574 1 692 272 211.37914 7.190186227284034 0.0005969082014332 203.1839309765551 1 0.2 0.0370000004768371 2 1.0 0 13437721
1575 1 692 271 116.108955 7.207021714075236 0.000823136503687 203.05775703718305 1 0.2 0.0370000004768371 2 1.0 0 13437721
1576 1 693 271 131.95512 7.219774163071456 0.0011722186568244 202.96218351760209 1 0.2 0.0370000004768371 2 1.0 0 13437721
1577 1 693 270 269.52197 7.240413270125382 0.0007028000722937 202.8075032595013 1 0.2 0.0370000004768371 2 1.0 0 13437721
1578 1 694 269 222.12347 7.265687736195247 0.0007484667764736 202.61808319763372 1 0.2 0.0370000004768371 2 1.0 0 13437721
1579 1 695 269 209.38834 7.287870875188765 0.0007562426571792 202.4518311569792 1 0.2 0.0370000004768371 2 1.0 0 13437721
1580 1 696 269 201.60976 7.308999424164512 0.0007684731552202 202.29348276524289 1 0.2 0.0370000004768371 2 1.0 0 13437721
1581 1 697 269 200.52034 7.329672079395402 0.0007739279052065 202.1385510795654 1 0.2 0.0370000004768371 2 1.0 0 13437721
1582 1 698 269 202.27527 7.350378973094961 0.0007859182955879 201.98336279290436 1 0.2 0.0370000004768371 2 1.0 0 13437721
1583 1 699 269 210.34058 7.371590708496789 0.0007895037290671 201.82439095860224 1 0.2 0.0370000004768371 2 1.0 0 13437721
1584 1 700 270 220.68544 7.393748846379753 0.0007452405329742 201.6583262893404 1 0.2 0.0370000004768371 2 1.0 0 13437721
1585 1 701 270 206.1847 7.415693370356278 0.0007600824087077 201.49386255436784 1 0.2 0.0370000004768371 2 1.0 0 13437721
1586 1 702 270 200.58043 7.436604289182928 0.0007694492548701 201.33714519674285 1 0.2 0.0370000004768371 2 1.0 0 13437721
1587 1 703 270 200.00395 7.45719752321523 0.0007708957675308 201.1828087350479 1 0.2 0.0370000004768371 2 1.0 0 13437721
1588 1 704 270 200.17995 7.477770174003903 0.0007707236071751 201.0286265349413 1 0.2 0.0370000004768371 2 1.0 0 13437721
1589 1 705 270 200.26772 7.4983563294085185 0.0007757120155523 200.8743431241829 1 0.2 0.0370000004768371 2 1.0 0 13437721
1590 1 706 270 202.94893 7.519084810412371 0.0007694961142046 200.71899305097796 1 0.2 0.0370000004768371 2 1.0 0 13437721
1591 1 707 270 202.39046 7.539922483013522 0.0007718759891619 200.56282463885893 1 0.2 0.0370000004768371 2 1.0 0 13437721
1592 1 708 270 203.08469 7.5607670836332606 0.0007661842004295 200.4066043045468 1 0.2 0.0370000004768371 2 1.0 0 13437721
1593 1 709 270 200.7808 7.581528949654219 0.000649752823407 200.2510040265704 1 0.2 0.0370000004768371 2 1.0 0 13437721
1594 1 710 271 137.8268 7.5989360481818995 0.0009483968279347 200.12054613001447 1 0.2 0.0370000004768371 2 1.0 0 13437721
1595 1 711 271 201.44624 7.616377385178251 0.0007826062341671 199.98983163247496 1 0.2 0.0370000004768371 2 1.0 0 13437721
1596 1 712 271 207.74696 7.63741315894857 0.0006961871866312 199.83217854662968 1 0.2 0.0370000004768371 2 1.0 0 13437721
1597 1 713 270 167.647 7.656711355535395 0.0008234688307236 199.68754777257877 1 0.2 0.0370000004768371 2 1.0 0 13437721
1598 1 714 270 190.6714 7.675131752086006 0.0006507280482945 199.54949569090087 1 0.2 0.0370000004768371 2 1.0 0 13437721
1599 1 714 271 131.36852 7.691687206357792 0.0011452989200536 199.42542046162643 1 0.2 0.0370000004768371 2 1.0 0 13437721
1600 1 715 271 259.14615 7.711762696508283 0.0005385410355193 199.2749642432511 1 0.2 0.0370000004768371 2 1.0 0 13437721
1601 1 716 271 103.08849 7.73038440722219 0.001146015869538 199.13540340798923 1 0.2 0.0370000004768371 2 1.0 0 13437721
1602 1 716 272 203.54909 7.746148059253703 0.0007326929180742 199.0172623586466 1 0.2 0.0370000004768371 2 1.0 0 13437721
1603 1 717 272 183.5454 7.766047788584818 0.0008821227960083 198.868123383737 1 0.2 0.0370000004768371 2 1.0 0 13437721
1604 1 718 273 236.69652 7.787651509270189 0.0013122332027892 198.7062138067956 1 0.2 0.0370000004768371 2 1.0 0 13437721
1605 1 125 100 156.48679 24.383185156253106 0.0005962282413981 198.0376599148784 1 1.0 0.0370000004768371 2 1.0 0 14784537
1606 1 126 101 195.30988 24.391788299270715 0.0004752861297745 197.9443580737259 1 1.0 0.0370000004768371 2 1.0 0 14784537
1607 1 126 102 154.7004 24.40034775741137 0.0003606450836009 197.85152999889837 1 1.0 0.0370000004768371 2 1.0 0 14784537
1608 1 179 95 208.29005 7.356389957403755 0.0024527182877476 205.1921268790389 1 0.2 0.0370000004768371 2 1.0 0 14784563
1609 1 179 96 229.48904 7.380836659994504 0.0022299878126895 204.68125005364917 1 0.2 0.0370000004768371 2 1.0 0 14784563
1610 1 178 96 209.04503 7.4053255180150686 0.002537867779258 204.16949228196088 1 0.2 0.0370000004768371 2 1.0 0 14784563
1611 1 177 97 245.5741 7.43071260801371 0.0019055404722742 203.6389636392433 1 0.2 0.0370000004768371 2 1.0 0 14784563
1612 1 176 98 155.42162 7.453105223316047 0.0025998518489433 203.17101225907797 1 0.2 0.0370000004768371 2 1.0 0 14784563
1613 1 747 294 149.35895 43.92416000366211 0.0003508465137075 188.88922119140625 1 1.0 0.0370000004768371 2 1.0 0 13438197
1614 1 738 310 209.76672 22.966795589112497 0.0001 188.88719076120012 1 1.0 0.0370000004768371 2 1.0 0 13436837
1615 1 739 310 199.08936 22.97357772290289 0.0001 188.8825194707113 1 1.0 0.0370000004768371 2 1.0 0 13436837
1616 1 740 309 236.59514 22.98080488961828 0.0001 188.8775416575064 1 1.0 0.0370000004768371 2 1.0 0 13436837
1617 1 740 308 200.66006 22.98805811086412 0.0001 188.8725458988755 1 1.0 0.0370000004768371 2 1.0 0 13436837
1618 1 740 307 200.66006 22.99471523677102 0.0001 188.8679607093329 1 1.0 0.0370000004768371 2 1.0 0 13436837
1619 1 740 306 200.66006 23.00137236065301 0.0001 188.86337552118505 1 1.0 0.0370000004768371 2 1.0 0 13436837
1620 1 740 305 200.61885 23.00802880618981 0.0001 188.8587908002569 1 1.0 0.0370000004768371 2 1.0 0 13436837
1621 1 740 304 200.5858 23.01468402058068 0.0001 188.85420692729804 1 1.0 0.0370000004768371 2 1.0 0 13436837
1622 1 740 303 138.10136 23.020302184878474 0.0001 188.8503373372457 1 1.0 0.0370000004768371 2 1.0 0 13436837
1623 1 741 302 200.5858 23.02592035322609 0.0001 188.84646774440392 1 1.0 0.0370000004768371 2 1.0 0 13436837
1624 1 741 301 200.5858 23.03257500874152 0.0001 188.8418842563784 1 1.0 0.0370000004768371 2 1.0 0 13436837
1625 1 741 300 200.5858 23.039229668306767 0.0001 188.83730076556347 1 1.0 0.0370000004768371 2 1.0 0 13436837
1626 1 741 299 200.5858 23.045884327872017 0.0001 188.83271727474852 1 1.0 0.0370000004768371 2 1.0 0 13436837
1627 1 741 298 200.5858 23.052538987437263 0.0001 188.8281337839336 1 1.0 0.0370000004768371 2 1.0 0 13436837
1628 1 741 297 200.5858 23.05919364700252 0.0001 188.8235502931187 1 1.0 0.0370000004768371 2 1.0 0 13436837
1629 1 719 274 314.3971 8.040525476011675 0.0010054247166964 198.3956127769644 1 0.2 0.0370000004768371 2 1.0 0 13436645
1630 1 719 273 138.55698 8.062595537416321 0.0028205628841758 198.0795101670688 1 0.2 0.0370000004768371 2 1.0 0 13436645
1631 1 720 273 421.44592 8.08988152291099 0.0010745409531629 197.6887015023216 1 0.2 0.0370000004768371 2 1.0 0 13436645
1632 1 721 274 227.47377 8.12149995198554 0.0013165290684404 197.23584059867403 1 0.2 0.0370000004768371 2 1.0 0 13436645
1633 1 722 274 201.65543 8.142409143386775 0.00139461400442 196.93636476797488 1 0.2 0.0370000004768371 2 1.0 0 13436645
1634 1 723 274 201.33075 8.16204452716644 0.0010645358737792 196.65513328677255 1 0.2 0.0370000004768371 2 1.0 0 13436645
1635 1 724 274 105.780876 8.177008464180803 0.0020873793864481 196.4408094814225 1 0.2 0.0370000004768371 2 1.0 0 13436645
1636 1 724 275 210.61797 8.192424901095867 0.0013600275966721 196.2200046610464 1 0.2 0.0370000004768371 2 1.0 0 13436645
1637 1 725 276 199.84042 8.212424376057234 0.001293648723966 195.93355841534185 1 0.2 0.0370000004768371 2 1.0 0 13436645
1638 1 726 277 170.60616 8.230474291258192 0.0012213756258572 195.6750351063756 1 0.2 0.0370000004768371 2 1.0 0 13436645
1639 1 727 277 127.98056 8.245022831008365 0.0014687577266651 195.46666090655427 1 0.2 0.0370000004768371 2 1.0 0 13436645
1640 1 727 278 141.37189 8.258146934045964 0.0014633019669578 195.2786884697467 1 0.2 0.0370000004768371 2 1.0 0 13436645
1641 1 728 278 155.05893 8.27259043491175 0.0019435902610332 195.0718187091241 1 0.2 0.0370000004768371 2 1.0 0 13436645
1642 1 127 103 104.51342 24.464156667010887 0.0003825884830445 197.7957380624877 1 1.0 0.0370000004768371 2 1.0 0 14784551
1643 1 127 104 178.56079 24.46865510901697 0.000317847113049 197.75575243163192 1 1.0 0.0370000004768371 2 1.0 0 14784551
1644 1 128 104 223.23073 24.47504013319235 0.0002567216963566 197.69899739970384 1 1.0 0.0370000004768371 2 1.0 0 14784551
