#rno k i j rlen rwid rgrd rtp rbth rhk man ncon ustrf ndv line_id
189 2 594 551 202.62053 8.364922454276517 0.0009743667679307275 213.93913610170048 1 1.0 0.03700000047683716 2 1.0 0 13435319
190 2 595 551 200.86852 8.383289761681896 0.0009770111008291073 213.74170939157202 1 1.0 0.03700000047683716 2 1.0 0 13435319
191 1 596 551 200.21709 8.40154766710911 0.0009791040274631485 213.54545862259565 1 1.0 0.03700000047683716 2 1.0 0 13435319
192 2 597 551 200.42458 8.419785345839832 0.000977966439818503 213.34942526655067 1 1.0 0.03700000047683716 2 1.0 0 13435319
193 2 598 551 200.16545 8.438020712948099 0.0009787120641974868 213.15341675769787 1 1.0 0.03700000047683716 2 1.0 0 13435319
194 2 599 551 200.21292 8.456246389023761 0.000978596957479921 212.9575124159199 1 1.0 0.03700000047683716 2 1.0 0 13435319
195 2 600 551 200.21292 8.474474243359044 0.000978596957479921 212.7615846604416 1 1.0 0.03700000047683716 2 1.0 0 13435319
196 2 601 551 200.21292 8.492702097694329 0.0009785969574797793 212.5656569049633 1 1.0 0.03700000047683716 2 1.0 0 13435319
197 2 602 551 200.21292 8.510929952029612 0.000978596957479921 212.36972914948504 1 1.0 0.03700000047683716 2 1.0 0 13435319
198 2 603 551 200.21292 8.529157806364896 0.000979465684353894 212.17380139400674 1 1.0 0.03700000047683716 2 1.0 0 13435319
199 2 604 551 200.5689 8.547401842057372 0.0013660331730351851 211.97769970818334 1 1.0 0.03700000047683716 2 1.0 0 13435319
200 3 685 501 146.0255 7.810907289685365 0.0004644131345818282 197.40855128270198 1 1.0 0.03700000047683716 2 1.0 0 13436427
201 3 685 500 206.65442 7.827321640333247 0.00038457621188616467 197.3407351237086 1 1.0 0.03700000047683716 2 1.0 0 13436427
202 3 685 499 206.65442 7.846557767169062 0.00038457621188602714 197.2612607501011 1 1.0 0.03700000047683716 2 1.0 0 13436427
203 3 685 498 206.65442 7.865793894004877 0.0003733626154051952 197.1817863764936 1 1.0 0.03700000047683716 2 1.0 0 13436427
204 3 684 497 194.60304 7.884469127687333 0.0003964840931463962 197.10462934215113 1 1.0 0.03700000047683716 2 1.0 0 13436427
205 3 684 496 206.65442 7.903144355688419 0.00037976864860780185 197.02747233128133 1 1.0 0.03700000047683716 2 1.0 0 13436427
206 3 684 495 201.48755 7.92214001290044 0.0002989264643541467 196.94899146186964 1 1.0 0.03700000047683716 2 1.0 0 13436427
207 3 683 543 184.99901 35.60079158833015 0.00017294348706020803 199.2398515617212 1 1.0 0.03700000047683716 2 1.0 0 13436453
208 3 683 542 226.31232 35.60564211802634 0.0001501729299159885 199.2078571881441 1 1.0 0.03700000047683716 2 1.0 0 13436453
209 4 682 541 210.60257 35.610794587188266 0.00015652122110155716 199.17387120443996 1 1.0 0.03700000047683716 2 1.0 0 13436453
210 3 682 540 213.17117 35.615792083122486 0.00016247082583273857 199.14090743308216 1 1.0 0.03700000047683716 2 1.0 0 13436453
211 3 681 539 232.0758 35.62104280989001 0.00012454913977183037 199.10627333654557 1 1.0 0.03700000047683716 2 1.0 0 13436453
212 3 681 538 139.5175 35.62542494895392 0.00021084057640294196 199.07736849458826 1 1.0 0.03700000047683716 2 1.0 0 13436453
